VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
175, 59,  0.95645, -6.21465E-06, -0.16716, -0.98507,  6.40058E-06,  0.17216,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.15868
176, 58,  0.97392,  6.15960E-06, -0.17019,  0.98507,  6.23013E-06, -0.17214,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.15868
177, 59,  0.95645, -6.21465E-06, -0.16716, -0.98507,  6.40058E-06,  0.17216,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.15868
178, 60,  0.9676,  6.15424E-06, -0.20318,  0.97866,  6.22456E-06, -0.2055,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.16386
179, 61,  0.95025, -6.22001E-06, -0.19955, -0.97865,  6.40595E-06,  0.20552,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16386
180, 62,  0.96019,  6.14888E-06, -0.23578,  0.97115,  6.21905E-06, -0.23847,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.16902
181, 61,  0.95025, -6.22001E-06, -0.19955, -0.97865,  6.40595E-06,  0.20552,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16386
182, 60,  0.9676,  6.15424E-06, -0.20318,  0.97866,  6.22456E-06, -0.2055,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.16386
183, 61,  0.95025, -6.22001E-06, -0.19955, -0.97865,  6.40595E-06,  0.20552,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16386
184, 62,  0.96019,  6.14888E-06, -0.23578,  0.97115,  6.21905E-06, -0.23847,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.16902
185, 63,  0.94298, -6.22488E-06, -0.23156, -0.97115,  6.41086E-06,  0.23848,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16902
186, 64,  0.95172,  6.14352E-06, -0.26796,  0.96258,  6.21359E-06, -0.27101,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17416
187, 63,  0.94298, -6.22488E-06, -0.23156, -0.97115,  6.41086E-06,  0.23848,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16902
188, 62,  0.96019,  6.14888E-06, -0.23578,  0.97115,  6.21905E-06, -0.23847,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.16902
189, 63,  0.94298, -6.22488E-06, -0.23156, -0.97115,  6.41086E-06,  0.23848,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.16902
190, 64,  0.95172,  6.14352E-06, -0.26796,  0.96258,  6.21359E-06, -0.27101,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17416
191, 65,  0.93466, -6.23024E-06, -0.26315, -0.96258,  6.41634E-06,  0.27102,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17416
192, 66,  0.9422,  6.13865E-06, -0.2997,  0.95295,  6.20869E-06, -0.30312,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17927
193, 65,  0.93466, -6.23024E-06, -0.26315, -0.96258,  6.41634E-06,  0.27102,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17416
194, 64,  0.95172,  6.14352E-06, -0.26796,  0.96258,  6.21359E-06, -0.27101,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17416
195, 65,  0.93466, -6.23024E-06, -0.26315, -0.96258,  6.41634E-06,  0.27102,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17416
196, 66,  0.9422,  6.13865E-06, -0.2997,  0.95295,  6.20869E-06, -0.30312,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17927
197, 67,  0.92531, -6.23511E-06, -0.29432, -0.95295,  6.42138E-06,  0.30312,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17927
198, 68,  0.93166,  6.13329E-06, -0.33099,  0.9423,  6.20335E-06, -0.33477,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18436
199, 67,  0.92531, -6.23511E-06, -0.29432, -0.95295,  6.42138E-06,  0.30312,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17927
200, 66,  0.9422,  6.13865E-06, -0.2997,  0.95295,  6.20869E-06, -0.30312,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.17927
201, 67,  0.92531, -6.23511E-06, -0.29432, -0.95295,  6.42138E-06,  0.30312,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.17927
202, 68,  0.93166,  6.13329E-06, -0.33099,  0.9423,  6.20335E-06, -0.33477,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18436
203, 69,  0.91496, -6.24047E-06, -0.32505, -0.9423,  6.42699E-06,  0.33476,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18436
204, 70,  0.92011,  6.12842E-06, -0.3618,  0.93064,  6.19856E-06, -0.36594,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18943
205, 69,  0.91496, -6.24047E-06, -0.32505, -0.9423,  6.42699E-06,  0.33476,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18436
206, 68,  0.93166,  6.13329E-06, -0.33099,  0.9423,  6.20335E-06, -0.33477,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18436
207, 69,  0.91496, -6.24047E-06, -0.32505, -0.9423,  6.42699E-06,  0.33476,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18436
208, 70,  0.92011,  6.12842E-06, -0.3618,  0.93064,  6.19856E-06, -0.36594,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18943
209, 71,  0.90361, -6.24535E-06, -0.3553, -0.93064,  6.43215E-06,  0.36593,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18943
210, 72,  0.90757,  6.12355E-06, -0.39212,  0.91798,  6.19381E-06, -0.39662,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19448
211, 71,  0.90361, -6.24535E-06, -0.3553, -0.93064,  6.43215E-06,  0.36593,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18943
212, 70,  0.92011,  6.12842E-06, -0.3618,  0.93064,  6.19856E-06, -0.36594,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.18943
213, 71,  0.90361, -6.24535E-06, -0.3553, -0.93064,  6.43215E-06,  0.36593,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.18943
214, 72,  0.90757,  6.12355E-06, -0.39212,  0.91798,  6.19381E-06, -0.39662,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19448
215, 73,  0.8913, -6.25022E-06, -0.38507, -0.91799,  6.43736E-06,  0.3966,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19448
216, 74,  0.89406,  6.11867E-06, -0.42192,  0.90436,  6.18911E-06, -0.42678,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19952
217, 73,  0.8913, -6.25022E-06, -0.38507, -0.91799,  6.43736E-06,  0.3966,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19448
218, 72,  0.90757,  6.12355E-06, -0.39212,  0.91798,  6.19381E-06, -0.39662,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19448
219, 73,  0.8913, -6.25022E-06, -0.38507, -0.91799,  6.43736E-06,  0.3966,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19448
220, 74,  0.89406,  6.11867E-06, -0.42192,  0.90436,  6.18911E-06, -0.42678,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19952
221, 75,  0.87804, -6.25509E-06, -0.41434, -0.90436,  6.44261E-06,  0.42676,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19952
222, 76,  0.87961,  6.11380E-06, -0.45119,  0.88977,  6.18443E-06, -0.4564,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20455
223, 75,  0.87804, -6.25509E-06, -0.41434, -0.90436,  6.44261E-06,  0.42676,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19952
224, 74,  0.89406,  6.11867E-06, -0.42192,  0.90436,  6.18911E-06, -0.42678,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.19952
225, 75,  0.87804, -6.25509E-06, -0.41434, -0.90436,  6.44261E-06,  0.42676,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.19952
226, 76,  0.87961,  6.11380E-06, -0.45119,  0.88977,  6.18443E-06, -0.4564,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20455
227, 77,  0.86385, -6.25947E-06, -0.44308, -0.88978,  6.44740E-06,  0.45639,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20455
228, 78,  0.86423,  6.10942E-06, -0.47991,  0.87425,  6.18026E-06, -0.48547,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20956
229, 77,  0.86385, -6.25947E-06, -0.44308, -0.88978,  6.44740E-06,  0.45639,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20455
230, 76,  0.87961,  6.11380E-06, -0.45119,  0.88977,  6.18443E-06, -0.4564,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20455
231, 77,  0.86385, -6.25947E-06, -0.44308, -0.88978,  6.44740E-06,  0.45639,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20455
232, 78,  0.86423,  6.10942E-06, -0.47991,  0.87425,  6.18026E-06, -0.48547,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20956
233, 79,  0.84874, -6.26435E-06, -0.47128, -0.87426,  6.45270E-06,  0.48545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20956
234, 78,  0.86423,  6.10942E-06, -0.47991,  0.87425,  6.18026E-06, -0.48547,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.20956
235, 80,  0.84794,  6.10455E-06, -0.50805,  0.85781,  6.17560E-06, -0.51396,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21456
236, 79,  0.84874, -6.26435E-06, -0.47128, -0.87426,  6.45270E-06,  0.48545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20956
237, 79,  0.84874, -6.26435E-06, -0.47128, -0.87426,  6.45270E-06,  0.48545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.20956
238, 80,  0.84794,  6.10455E-06, -0.50805,  0.85781,  6.17560E-06, -0.51396,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21456
239, 81,  0.83275, -6.26873E-06, -0.49892, -0.85782,  6.45751E-06,  0.51394,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.21456
240, 80,  0.84794,  6.10455E-06, -0.50805,  0.85781,  6.17560E-06, -0.51396,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21456
241, 82,  0.83077,  6.10016E-06, -0.5356,  0.84047,  6.17143E-06, -0.54185,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21956
242, 81,  0.83275, -6.26873E-06, -0.49892, -0.85782,  6.45751E-06,  0.51394,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.21456
243, 81,  0.83275, -6.26873E-06, -0.49892, -0.85782,  6.45751E-06,  0.51394,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.21456
244, 82,  0.83077,  6.10016E-06, -0.5356,  0.84047,  6.17143E-06, -0.54185,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21956
245, 83,  0.81588, -6.27312E-06, -0.52597, -0.84049,  6.46231E-06,  0.54183,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.21956
246, 82,  0.83077,  6.10016E-06, -0.5356,  0.84047,  6.17143E-06, -0.54185,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21956
247, 84,  0.79816, -6.27750E-06, -0.55242, -0.82226,  6.46709E-06,  0.56911,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22454
248, 83,  0.81588, -6.27312E-06, -0.52597, -0.84049,  6.46231E-06,  0.54183,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.21956
249, 84,  0.79816, -6.27750E-06, -0.55242, -0.82226,  6.46709E-06,  0.56911,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22454
250, 82,  0.83077,  6.10016E-06, -0.5356,  0.84047,  6.17143E-06, -0.54185,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.21956
251, 85,  0.81272,  6.09578E-06, -0.56253,  0.82225,  6.16725E-06, -0.56913,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.22454
252, 85,  0.81272,  6.09578E-06, -0.56253,  0.82225,  6.16725E-06, -0.56913,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.22454
253, 86,  0.79383,  6.09139E-06, -0.58883,  0.80317,  6.16304E-06, -0.59576,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.22952
254, 84,  0.79816, -6.27750E-06, -0.55242, -0.82226,  6.46709E-06,  0.56911,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22454
255, 84,  0.79816, -6.27750E-06, -0.55242, -0.82226,  6.46709E-06,  0.56911,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22454
256, 86,  0.79383,  6.09139E-06, -0.58883,  0.80317,  6.16304E-06, -0.59576,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.22952
257, 87,  0.7796, -6.28140E-06, -0.57826, -0.80318,  6.47135E-06,  0.59574,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22952
258, 86,  0.79383,  6.09139E-06, -0.58883,  0.80317,  6.16304E-06, -0.59576,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.22952
259, 88,  0.77411,  6.08749E-06, -0.61448,  0.78323,  6.15928E-06, -0.62173,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2345
260, 87,  0.7796, -6.28140E-06, -0.57826, -0.80318,  6.47135E-06,  0.59574,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22952
261, 87,  0.7796, -6.28140E-06, -0.57826, -0.80318,  6.47135E-06,  0.59574,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.22952
262, 88,  0.77411,  6.08749E-06, -0.61448,  0.78323,  6.15928E-06, -0.62173,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2345
263, 89,  0.76023, -6.28578E-06, -0.60345, -0.78324,  6.47607E-06,  0.62171,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2345
264, 88,  0.77411,  6.08749E-06, -0.61448,  0.78323,  6.15928E-06, -0.62173,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2345
265, 90,  0.75357,  6.08311E-06, -0.63946,  0.76248,  6.15500E-06, -0.64701,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.23947
266, 89,  0.76023, -6.28578E-06, -0.60345, -0.78324,  6.47607E-06,  0.62171,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2345
267, 89,  0.76023, -6.28578E-06, -0.60345, -0.78324,  6.47607E-06,  0.62171,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2345
268, 90,  0.75357,  6.08311E-06, -0.63946,  0.76248,  6.15500E-06, -0.64701,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.23947
269, 91,  0.74006, -6.28968E-06, -0.62798, -0.76249,  6.48024E-06,  0.64701,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.23947
270, 90,  0.75357,  6.08311E-06, -0.63946,  0.76248,  6.15500E-06, -0.64701,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.23947
271, 92,  0.73225,  6.07921E-06, -0.66374,  0.74092,  6.15116E-06, -0.6716,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.24443
272, 91,  0.74006, -6.28968E-06, -0.62798, -0.76249,  6.48024E-06,  0.64701,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.23947
273, 91,  0.74006, -6.28968E-06, -0.62798, -0.76249,  6.48024E-06,  0.64701,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.23947
274, 92,  0.73225,  6.07921E-06, -0.66374,  0.74092,  6.15116E-06, -0.6716,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.24443
275, 93,  0.71912, -6.29358E-06, -0.65183, -0.74092,  6.48437E-06,  0.67159,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.24443
276, 92,  0.73225,  6.07921E-06, -0.66374,  0.74092,  6.15116E-06, -0.6716,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.24443
277, 94,  0.71016,  6.07531E-06, -0.68732,  0.71857,  6.14726E-06, -0.69546,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2494
278, 93,  0.71912, -6.29358E-06, -0.65183, -0.74092,  6.48437E-06,  0.67159,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.24443
279, 93,  0.71912, -6.29358E-06, -0.65183, -0.74092,  6.48437E-06,  0.67159,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.24443
280, 94,  0.71016,  6.07531E-06, -0.68732,  0.71857,  6.14726E-06, -0.69546,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2494
281, 95,  0.69742, -6.29748E-06, -0.67499, -0.71857,  6.48844E-06,  0.69545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2494
282, 94,  0.71016,  6.07531E-06, -0.68732,  0.71857,  6.14726E-06, -0.69546,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.2494
283, 96,  0.68732,  6.07190E-06, -0.71016,  0.69546,  6.14381E-06, -0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25436
284, 95,  0.69742, -6.29748E-06, -0.67499, -0.71857,  6.48844E-06,  0.69545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2494
285, 95,  0.69742, -6.29748E-06, -0.67499, -0.71857,  6.48844E-06,  0.69545,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.2494
286, 96,  0.68732,  6.07190E-06, -0.71016,  0.69546,  6.14381E-06, -0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25436
287, 97,  0.67499, -6.30089E-06, -0.69742, -0.69545,  6.49195E-06,  0.71857,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.25436
288, 96,  0.68732,  6.07190E-06, -0.71016,  0.69546,  6.14381E-06, -0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25436
289, 98,  0.65183, -6.30430E-06, -0.71912, -0.67159,  6.49541E-06,  0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.25932
290, 97,  0.67499, -6.30089E-06, -0.69742, -0.69545,  6.49195E-06,  0.71857,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.25436
291, 98,  0.65183, -6.30430E-06, -0.71912, -0.67159,  6.49541E-06,  0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.25932
292, 96,  0.68732,  6.07190E-06, -0.71016,  0.69546,  6.14381E-06, -0.71857,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25436
293, 99,  0.66374,  6.06801E-06, -0.73225,  0.6716,  6.13982E-06, -0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25932
294, 99,  0.66374,  6.06801E-06, -0.73225,  0.6716,  6.13982E-06, -0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25932
295, 100,  0.62798, -6.30771E-06, -0.74006, -0.64701,  6.49881E-06,  0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26428
296, 98,  0.65183, -6.30430E-06, -0.71912, -0.67159,  6.49541E-06,  0.74092,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.25932
297, 100,  0.62798, -6.30771E-06, -0.74006, -0.64701,  6.49881E-06,  0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26428
298, 99,  0.66374,  6.06801E-06, -0.73225,  0.6716,  6.13982E-06, -0.74092,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.25932
299, 101,  0.63946,  6.06460E-06, -0.75357,  0.64701,  6.13626E-06, -0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26428
300, 101,  0.63946,  6.06460E-06, -0.75357,  0.64701,  6.13626E-06, -0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26428
301, 102,  0.60345, -6.31112E-06, -0.76023, -0.62171,  6.50217E-06,  0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26925
302, 100,  0.62798, -6.30771E-06, -0.74006, -0.64701,  6.49881E-06,  0.76249,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26428
303, 102,  0.60345, -6.31112E-06, -0.76023, -0.62171,  6.50217E-06,  0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26925
304, 101,  0.63946,  6.06460E-06, -0.75357,  0.64701,  6.13626E-06, -0.76248,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26428
305, 103,  0.61448,  6.06119E-06, -0.77411,  0.62173,  6.13266E-06, -0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26925
306, 103,  0.61448,  6.06119E-06, -0.77411,  0.62173,  6.13266E-06, -0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26925
307, 104,  0.57826, -6.31453E-06, -0.7796, -0.59574,  6.50548E-06,  0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27421
308, 102,  0.60345, -6.31112E-06, -0.76023, -0.62171,  6.50217E-06,  0.78324,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.26925
309, 104,  0.57826, -6.31453E-06, -0.7796, -0.59574,  6.50548E-06,  0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27421
310, 103,  0.61448,  6.06119E-06, -0.77411,  0.62173,  6.13266E-06, -0.78323,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.26925
311, 105,  0.58883,  6.05826E-06, -0.79383,  0.59576,  6.12952E-06, -0.80316,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.27421
312, 105,  0.58883,  6.05826E-06, -0.79383,  0.59576,  6.12952E-06, -0.80316,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.27421
313, 106,  0.56253,  6.05485E-06, -0.81272,  0.56913,  6.12584E-06, -0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.27918
314, 104,  0.57826, -6.31453E-06, -0.7796, -0.59574,  6.50548E-06,  0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27421
315, 104,  0.57826, -6.31453E-06, -0.7796, -0.59574,  6.50548E-06,  0.80318,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27421
316, 106,  0.56253,  6.05485E-06, -0.81272,  0.56913,  6.12584E-06, -0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.27918
317, 107,  0.55242, -6.31745E-06, -0.79816, -0.56911,  6.50825E-06,  0.82226,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27918
318, 106,  0.56253,  6.05485E-06, -0.81272,  0.56913,  6.12584E-06, -0.82225,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.27918
319, 108,  0.5356,  6.05193E-06, -0.83077,  0.54185,  6.12264E-06, -0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28416
320, 107,  0.55242, -6.31745E-06, -0.79816, -0.56911,  6.50825E-06,  0.82226,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27918
321, 108,  0.5356,  6.05193E-06, -0.83077,  0.54185,  6.12264E-06, -0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28416
322, 109,  0.52597, -6.32037E-06, -0.81588, -0.54183,  6.51099E-06,  0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28416
323, 107,  0.55242, -6.31745E-06, -0.79816, -0.56911,  6.50825E-06,  0.82226,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.27918
324, 108,  0.5356,  6.05193E-06, -0.83077,  0.54185,  6.12264E-06, -0.84047,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28416
325, 110,  0.50805,  6.04901E-06, -0.84794,  0.51396,  6.11942E-06, -0.85781,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28914
326, 109,  0.52597, -6.32037E-06, -0.81588, -0.54183,  6.51099E-06,  0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28416
327, 110,  0.50805,  6.04901E-06, -0.84794,  0.51396,  6.11942E-06, -0.85781,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28914
328, 111,  0.49892, -6.32281E-06, -0.83275, -0.51394,  6.51321E-06,  0.85783,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28913
329, 109,  0.52597, -6.32037E-06, -0.81588, -0.54183,  6.51099E-06,  0.84049,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28416
330, 110,  0.50805,  6.04901E-06, -0.84794,  0.51396,  6.11942E-06, -0.85781,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.28914
331, 112,  0.47991,  6.04657E-06, -0.86423,  0.48547,  6.11668E-06, -0.87425,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29412
332, 111,  0.49892, -6.32281E-06, -0.83275, -0.51394,  6.51321E-06,  0.85783,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28913
333, 113,  0.47128, -6.32573E-06, -0.84874, -0.48545,  6.51593E-06,  0.87426,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29412
334, 111,  0.49892, -6.32281E-06, -0.83275, -0.51394,  6.51321E-06,  0.85783,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.28913
335, 112,  0.47991,  6.04657E-06, -0.86423,  0.48547,  6.11668E-06, -0.87425,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29412
336, 112,  0.47991,  6.04657E-06, -0.86423,  0.48547,  6.11668E-06, -0.87425,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29412
337, 114,  0.45119,  6.04413E-06, -0.87961,  0.45641,  6.11395E-06, -0.88977,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29911
338, 113,  0.47128, -6.32573E-06, -0.84874, -0.48545,  6.51593E-06,  0.87426,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29412
339, 115,  0.44308, -6.32817E-06, -0.86385, -0.45638,  6.51815E-06,  0.88978,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29911
340, 113,  0.47128, -6.32573E-06, -0.84874, -0.48545,  6.51593E-06,  0.87426,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29412
341, 114,  0.45119,  6.04413E-06, -0.87961,  0.45641,  6.11395E-06, -0.88977,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29911
342, 114,  0.45119,  6.04413E-06, -0.87961,  0.45641,  6.11395E-06, -0.88977,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.29911
343, 116,  0.42192,  6.04170E-06, -0.89406,  0.42678,  6.11124E-06, -0.90435,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.30412
344, 115,  0.44308, -6.32817E-06, -0.86385, -0.45638,  6.51815E-06,  0.88978,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29911
345, 117,  0.41434, -6.33060E-06, -0.87804, -0.42676,  6.52039E-06,  0.90436,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.30412
346, 115,  0.44308, -6.32817E-06, -0.86385, -0.45638,  6.51815E-06,  0.88978,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.29911
347, 116,  0.42192,  6.04170E-06, -0.89406,  0.42678,  6.11124E-06, -0.90435,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.30412
348, 116,  0.42192,  6.04170E-06, -0.89406,  0.42678,  6.11124E-06, -0.90435,  1.00,  1.00,  1.00,  1.00,  0.01472,  0.30412
349, 118,  0.38507, -6.33255E-06, -0.8913, -0.3966,  6.52216E-06,  0.91799,  0.00,  0.00,  0.00,  1.00,  0.98948,  0.30913
