VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y
1504, 424, -1.72731, -6.96572E-08, -2.86565,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.94512,  0.70628
1505, 423, -0.86366, -3.48286E-08, -1.43282,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72706,  0.60314
1506, 419, -0.86366, -3.48287E-08,  1.43282,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29092,  0.60314
1507, 425, -0.95222, -3.84000E-08,  1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29624,  0.61371
1508, 422, -1.72732, -6.96573E-08,  2.86565,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.07285,  0.70628
1509, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1510, 425, -0.95222, -3.84000E-08,  1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29624,  0.61371
1511, 419, -0.86366, -3.48287E-08,  1.43282,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29092,  0.60314
1512, 426, -1.90444, -7.68000E-08,  2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.0835,  0.72743
1513, 422, -1.72732, -6.96573E-08,  2.86565,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.07285,  0.70628
1514, 425, -0.95222, -3.84000E-08,  1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29624,  0.61371
1515, 427, -0.95222, -3.83999E-08, -1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72173,  0.61371
1516, 423, -0.86366, -3.48286E-08, -1.43282,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72706,  0.60314
1517, 424, -1.72731, -6.96572E-08, -2.86565,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.94512,  0.70628
1518, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1519, 423, -0.86366, -3.48286E-08, -1.43282,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72706,  0.60314
1520, 427, -0.95222, -3.83999E-08, -1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72173,  0.61371
1521, 424, -1.72731, -6.96572E-08, -2.86565,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.94512,  0.70628
1522, 428, -1.90443, -7.67999E-08, -2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.93448,  0.72743
1523, 427, -0.95222, -3.83999E-08, -1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72173,  0.61371
1524, 425, -0.95222, -3.84000E-08,  1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29624,  0.61371
1525, 429, -1.03848, -4.18789E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.62402
1526, 426, -1.90444, -7.68000E-08,  2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.0835,  0.72743
1527, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1528, 429, -1.03848, -4.18789E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.62402
1529, 425, -0.95222, -3.84000E-08,  1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.29624,  0.61371
1530, 430, -2.07697, -8.37578E-08,  2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.09517,  0.74803
1531, 426, -1.90444, -7.68000E-08,  2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.0835,  0.72743
1532, 429, -1.03848, -4.18789E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.62402
1533, 431, -1.03848, -4.18788E-08, -1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7159,  0.62402
1534, 427, -0.95222, -3.83999E-08, -1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72173,  0.61371
1535, 428, -1.90443, -7.67999E-08, -2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.93448,  0.72743
1536, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1537, 427, -0.95222, -3.83999E-08, -1.39785,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.72173,  0.61371
1538, 431, -1.03848, -4.18788E-08, -1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7159,  0.62402
1539, 428, -1.90443, -7.67999E-08, -2.79569,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.93448,  0.72743
1540, 432, -2.07697, -8.37576E-08, -2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.92281,  0.74803
1541, 431, -1.03848, -4.18788E-08, -1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7159,  0.62402
1542, 429, -1.03848, -4.18789E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.62402
1543, 433, -1.12225, -4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.63402
1544, 430, -2.07697, -8.37578E-08,  2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.09517,  0.74803
1545, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1546, 433, -1.12225, -4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.63402
1547, 429, -1.03848, -4.18789E-08,  1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30208,  0.62402
1548, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1549, 431, -1.03848, -4.18788E-08, -1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7159,  0.62402
1550, 434, -1.12225, -4.52567E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.63402
1551, 434, -1.12225, -4.52567E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.63402
1552, 431, -1.03848, -4.18788E-08, -1.3595,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.7159,  0.62402
1553, 432, -2.07697, -8.37576E-08, -2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.92281,  0.74803
1554, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1555, 435, -1.20331, -4.85258E-08,  1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.6437
1556, 433, -1.12225, -4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.63402
1557, 436, -2.2445, -9.05137E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.76804
1558, 430, -2.07697, -8.37578E-08,  2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.09517,  0.74803
1559, 433, -1.12225, -4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.63402
1560, 433, -1.12225, -4.52569E-08,  1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.30841,  0.63402
1561, 435, -1.20331, -4.85258E-08,  1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.6437
1562, 436, -2.2445, -9.05137E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.76804
1563, 432, -2.07697, -8.37576E-08, -2.719,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.92281,  0.74803
1564, 437, -2.24449, -9.05135E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.76804
1565, 434, -1.12225, -4.52567E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.63402
1566, 438, -2.40662, -9.70516E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.7874
1567, 436, -2.2445, -9.05137E-08,  2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.10784,  0.76804
1568, 435, -1.20331, -4.85258E-08,  1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.6437
1569, 439, -1.20331, -4.85257E-08, -1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.6437
1570, 434, -1.12225, -4.52567E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.63402
1571, 437, -2.24449, -9.05135E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.76804
1572, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1573, 434, -1.12225, -4.52567E-08, -1.31788,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70956,  0.63402
1574, 439, -1.20331, -4.85257E-08, -1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.6437
1575, 437, -2.24449, -9.05135E-08, -2.63576,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.91014,  0.76804
1576, 440, -2.40662, -9.70513E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.7874
1577, 439, -1.20331, -4.85257E-08, -1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.6437
1578, 435, -1.20331, -4.85258E-08,  1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.6437
1579, 441, -1.28147, -5.16778E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.65303
1580, 438, -2.40662, -9.70516E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.7874
1581, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1582, 441, -1.28147, -5.16778E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.65303
1583, 435, -1.20331, -4.85258E-08,  1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.31523,  0.6437
1584, 442, -2.56295, -1.03356E-07,  2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.80607
1585, 438, -2.40662, -9.70516E-08,  2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.12147,  0.7874
1586, 441, -1.28147, -5.16778E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.65303
1587, 443, -1.28147, -5.16777E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.65303
1588, 439, -1.20331, -4.85257E-08, -1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.6437
1589, 440, -2.40662, -9.70513E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.7874
1590, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1591, 439, -1.20331, -4.85257E-08, -1.27309,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.70274,  0.6437
1592, 443, -1.28147, -5.16777E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.65303
1593, 440, -2.40662, -9.70513E-08, -2.54617,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.8965,  0.7874
1594, 444, -2.56294, -1.03355E-07, -2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.80607
1595, 443, -1.28147, -5.16777E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.65303
1596, 441, -1.28147, -5.16778E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.65303
1597, 445, -1.35655, -5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.662
1598, 442, -2.56295, -1.03356E-07,  2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.80607
1599, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1600, 445, -1.35655, -5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.662
1601, 441, -1.28147, -5.16778E-08,  1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.32252,  0.65303
1602, 446, -2.71309, -1.09411E-07,  2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.824
1603, 442, -2.56295, -1.03356E-07,  2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.13604,  0.80607
1604, 445, -1.35655, -5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.662
1605, 447, -1.35654, -5.47052E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.662
1606, 443, -1.28147, -5.16777E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.65303
1607, 444, -2.56294, -1.03355E-07, -2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.80607
1608, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1609, 443, -1.28147, -5.16777E-08, -1.22522,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.69546,  0.65303
1610, 447, -1.35654, -5.47052E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.662
1611, 444, -2.56294, -1.03355E-07, -2.45045,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.88193,  0.80607
1612, 448, -2.71309, -1.09410E-07, -2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86647,  0.824
1613, 447, -1.35654, -5.47052E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.662
1614, 445, -1.35655, -5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.662
1615, 449, -1.42835, -5.76011E-08,  1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.67057
1616, 446, -2.71309, -1.09411E-07,  2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.824
1617, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1618, 449, -1.42835, -5.76011E-08,  1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.67057
1619, 445, -1.35655, -5.47054E-08,  1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33025,  0.662
1620, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1621, 447, -1.35654, -5.47052E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.662
1622, 450, -1.42835, -5.76010E-08, -1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.67057
1623, 450, -1.42835, -5.76010E-08, -1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.67057
1624, 447, -1.35654, -5.47052E-08, -1.17441,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.68773,  0.662
1625, 448, -2.71309, -1.09410E-07, -2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86647,  0.824
1626, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1627, 451, -1.49672, -6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.67874
1628, 449, -1.42835, -5.76011E-08,  1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.67057
1629, 452, -2.85671, -1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.84115
1630, 446, -2.71309, -1.09411E-07,  2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.15151,  0.824
1631, 449, -1.42835, -5.76011E-08,  1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.67057
1632, 449, -1.42835, -5.76011E-08,  1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.33841,  0.67057
1633, 451, -1.49672, -6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.67874
1634, 452, -2.85671, -1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.84115
1635, 448, -2.71309, -1.09410E-07, -2.34882,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.86647,  0.824
1636, 453, -2.8567, -1.15202E-07, -2.24154,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.84115
1637, 450, -1.42835, -5.76010E-08, -1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.67057
1638, 454, -2.99344, -1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.85748
1639, 452, -2.85671, -1.15202E-07,  2.24153,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.16784,  0.84115
1640, 451, -1.49672, -6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.67874
1641, 455, -1.49672, -6.03579E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.67874
1642, 450, -1.42835, -5.76010E-08, -1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.67057
1643, 453, -2.8567, -1.15202E-07, -2.24154,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.84115
1644, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1645, 450, -1.42835, -5.76010E-08, -1.12077,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67956,  0.67057
1646, 455, -1.49672, -6.03579E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.67874
1647, 453, -2.8567, -1.15202E-07, -2.24154,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.85014,  0.84115
1648, 456, -2.99343, -1.20716E-07, -2.12885,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.85748
1649, 455, -1.49672, -6.03579E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.67874
1650, 451, -1.49672, -6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.67874
1651, 457, -1.56148, -6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.68647
1652, 454, -2.99344, -1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.85748
1653, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1654, 457, -1.56148, -6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.68647
1655, 451, -1.49672, -6.03581E-08,  1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.34699,  0.67874
1656, 458, -3.12296, -1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.87294
1657, 454, -2.99344, -1.20716E-07,  2.12884,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.18499,  0.85748
1658, 457, -1.56148, -6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.68647
1659, 459, -1.56148, -6.29695E-08, -1.00552,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.68647
1660, 455, -1.49672, -6.03579E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.67874
1661, 456, -2.99343, -1.20716E-07, -2.12885,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.85748
1662, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1663, 455, -1.49672, -6.03579E-08, -1.06442,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.67099,  0.67874
1664, 459, -1.56148, -6.29695E-08, -1.00552,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.68647
1665, 456, -2.99343, -1.20716E-07, -2.12885,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.83299,  0.85748
1666, 460, -3.12295, -1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.87294
1667, 459, -1.56148, -6.29695E-08, -1.00552,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.68647
1668, 457, -1.56148, -6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.68647
1669, 461, -1.62248, -6.54295E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.69376
1670, 458, -3.12296, -1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.87294
1671, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1672, 461, -1.62248, -6.54295E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.69376
1673, 457, -1.56148, -6.29697E-08,  1.00551,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.35595,  0.68647
1674, 461, -1.62248, -6.54295E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.69376
1675, 462, -3.24496, -1.30859E-07,  1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.22159,  0.88751
1676, 458, -3.12296, -1.25939E-07,  2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.20292,  0.87294
1677, 463, -1.62248, -6.54294E-08, -0.94419,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.69376
1678, 459, -1.56148, -6.29695E-08, -1.00552,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.68647
1679, 460, -3.12295, -1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.87294
1680, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1681, 459, -1.56148, -6.29695E-08, -1.00552,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.66202,  0.68647
1682, 463, -1.62248, -6.54294E-08, -0.94419,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.69376
1683, 460, -3.12295, -1.25939E-07, -2.01103,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.81506,  0.87294
1684, 464, -3.24495, -1.30859E-07, -1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.79639,  0.88751
1685, 463, -1.62248, -6.54294E-08, -0.94419,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.65269,  0.69376
1686, 263,  0.00,  0.00,  0.00, -6.58200E-07,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.50899,  0.50
1687, 465, -1.67957, -6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.70057
1688, 461, -1.62248, -6.54295E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.69376
1689, 461, -1.62248, -6.54295E-08,  0.94418,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.36529,  0.69376
1690, 465, -1.67957, -6.77318E-08,  0.88058,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.37497,  0.70057
1691, 462, -3.24496, -1.30859E-07,  1.88837,  0.00,  1.00,  0.00,  1.00,  1.00,  1.00,  1.00,  0.22159,  0.88751
