VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
296, 77, -0.38711,  1.6541, -0.00499,  0.38208, -0.26733, -0.88477,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.27588,  0.47803,  0.27588,  0.47803,  0.27588,  0.58129,  0.41871,  0.00,  0.00, 6, 7, 0, 0
297, 78, -0.41282,  1.58676, -0.00258,  0.47583, -0.2179, -0.85205,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.27588,  1.00,  0.27588,  1.00,  0.27588,  0.58813,  0.41187,  0.00,  0.00, 6, 7, 0, 0
298, 80, -0.45549,  1.61449, -0.04383,  0.62939, -0.15356, -0.76172,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32275,  1.00,  0.32275,  1.00,  0.32275,  0.6531,  0.3469,  0.00,  0.00, 7, 6, 0, 0
299, 79, -0.4378,  1.69017, -0.04361,  0.56201, -0.18286, -0.80664,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.32275,  0.47803,  0.32275,  0.47803,  0.32275,  0.66308,  0.33692,  0.00,  0.00, 7, 6, 0, 0
300, 79, -0.4378,  1.69017, -0.04361,  0.56201, -0.18286, -0.80664,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.32275,  0.47803,  0.32275,  0.47803,  0.32275,  0.66308,  0.33692,  0.00,  0.00, 7, 6, 0, 0
301, 81, -0.41756,  1.75414, -0.04839,  0.49634, -0.20044, -0.84473,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.32275,  0.00,  0.32275,  0.00,  0.32275,  0.68391,  0.31609,  0.00,  0.00, 7, 6, 0, 0
302, 76, -0.35505,  1.71444, -0.01613,  0.28784, -0.30811, -0.90674,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.27588,  1.78814E-07,  0.27588,  1.78814E-07,  0.27588,  0.57987,  0.42013,  0.00,  0.00, 6, 7, 0, 0
303, 79, -0.4378,  1.69017, -0.04361,  0.56201, -0.18286, -0.80664,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.32275,  0.47803,  0.32275,  0.47803,  0.32275,  0.66308,  0.33692,  0.00,  0.00, 7, 6, 0, 0
304, 80, -0.45549,  1.61449, -0.04383,  0.62939, -0.15356, -0.76172,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.32275,  1.00,  0.32275,  1.00,  0.32275,  0.6531,  0.3469,  0.00,  0.00, 7, 6, 0, 0
305, 82, -0.49042,  1.64214, -0.09072,  0.7959, -0.07001, -0.60156,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.36743,  1.00,  0.36743,  1.00,  0.36743,  0.83877,  0.16123,  0.00,  0.00, 7, 6, 0, 0
306, 81, -0.41756,  1.75414, -0.04839,  0.49634, -0.20044, -0.84473,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.32275,  0.00,  0.32275,  0.00,  0.32275,  0.68391,  0.31609,  0.00,  0.00, 7, 6, 0, 0
307, 79, -0.4378,  1.69017, -0.04361,  0.56201, -0.18286, -0.80664,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.32275,  0.47803,  0.32275,  0.47803,  0.32275,  0.66308,  0.33692,  0.00,  0.00, 7, 6, 0, 0
308, 83, -0.48252,  1.72014, -0.08859,  0.76611, -0.07416, -0.63818,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.36743,  0.47803,  0.36743,  0.47803,  0.36743,  0.84961,  0.15039,  0.00,  0.00, 7, 6, 0, 0
309, 79, -0.4378,  1.69017, -0.04361,  0.56201, -0.18286, -0.80664,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.32275,  0.47803,  0.32275,  0.47803,  0.32275,  0.66308,  0.33692,  0.00,  0.00, 7, 6, 0, 0
310, 82, -0.49042,  1.64214, -0.09072,  0.7959, -0.07001, -0.60156,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.36743,  1.00,  0.36743,  1.00,  0.36743,  0.83877,  0.16123,  0.00,  0.00, 7, 6, 0, 0
311, 83, -0.48252,  1.72014, -0.08859,  0.76611, -0.07416, -0.63818,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.36743,  0.47803,  0.36743,  0.47803,  0.36743,  0.84961,  0.15039,  0.00,  0.00, 7, 6, 0, 0
312, 81, -0.41756,  1.75414, -0.04839,  0.49634, -0.20044, -0.84473,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.32275,  0.00,  0.32275,  0.00,  0.32275,  0.68391,  0.31609,  0.00,  0.00, 7, 6, 0, 0
313, 83, -0.48252,  1.72014, -0.08859,  0.76611, -0.07416, -0.63818,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.36743,  0.47803,  0.36743,  0.47803,  0.36743,  0.84961,  0.15039,  0.00,  0.00, 7, 6, 0, 0
314, 84, -0.47162,  1.79209, -0.08666,  0.73535, -0.0752, -0.67334,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  0.87036,  0.12964,  0.00,  0.00, 7, 6, 0, 0
315, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
316, 83, -0.48252,  1.72014, -0.08859,  0.76611, -0.07416, -0.63818,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.36743,  0.47803,  0.36743,  0.47803,  0.36743,  0.84961,  0.15039,  0.00,  0.00, 7, 6, 0, 0
317, 82, -0.49042,  1.64214, -0.09072,  0.7959, -0.07001, -0.60156,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.36743,  1.00,  0.36743,  1.00,  0.36743,  0.83877,  0.16123,  0.00,  0.00, 7, 6, 0, 0
318, 84, -0.47162,  1.79209, -0.08666,  0.73535, -0.0752, -0.67334,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  0.87036,  0.12964,  0.00,  0.00, 7, 6, 0, 0
319, 83, -0.48252,  1.72014, -0.08859,  0.76611, -0.07416, -0.63818,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.36743,  0.47803,  0.36743,  0.47803,  0.36743,  0.84961,  0.15039,  0.00,  0.00, 7, 6, 0, 0
320, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
321, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
322, 82, -0.49042,  1.64214, -0.09072,  0.7959, -0.07001, -0.60156,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.36743,  1.00,  0.36743,  1.00,  0.36743,  0.83877,  0.16123,  0.00,  0.00, 7, 6, 0, 0
323, 86, -0.51755,  1.67746, -0.15966,  0.9502,  0.05148, -0.30664,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.42383,  1.00,  0.42383,  1.00,  0.42383,  0.99364,  0.00636,  0.00,  0.00, 7, 6, 0, 0
324, 84, -0.47162,  1.79209, -0.08666,  0.73535, -0.0752, -0.67334,  0.00,  1.00,  1.00,  1.00,  1.00,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  1.78814E-07,  0.36743,  0.87036,  0.12964,  0.00,  0.00, 7, 6, 0, 0
325, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
326, 87, -0.52581,  1.82613, -0.15551,  0.93408,  0.05908, -0.35205,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.42383,  0.00,  0.42383,  0.00,  0.42383,  0.99117,  0.00883,  0.00,  0.00, 7, 6, 0, 0
327, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
328, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
329, 86, -0.51755,  1.67746, -0.15966,  0.9502,  0.05148, -0.30664,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.42383,  1.00,  0.42383,  1.00,  0.42383,  0.99364,  0.00636,  0.00,  0.00, 7, 6, 0, 0
330, 87, -0.52581,  1.82613, -0.15551,  0.93408,  0.05908, -0.35205,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.42383,  0.00,  0.42383,  0.00,  0.42383,  0.99117,  0.00883,  0.00,  0.00, 7, 6, 0, 0
331, 85, -0.52336,  1.75339, -0.1593,  0.94385,  0.05966, -0.32568,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.42383,  0.47803,  0.42383,  0.47803,  0.42383,  0.99281,  0.00719,  0.00,  0.00, 7, 6, 0, 0
332, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
333, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
334, 86, -0.51755,  1.67746, -0.15966,  0.9502,  0.05148, -0.30664,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.42383,  1.00,  0.42383,  1.00,  0.42383,  0.99364,  0.00636,  0.00,  0.00, 7, 6, 0, 0
335, 89, -0.52236,  1.70745, -0.24123,  0.98047,  0.19189,  0.03873,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
336, 87, -0.52581,  1.82613, -0.15551,  0.93408,  0.05908, -0.35205,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00,  0.42383,  0.00,  0.42383,  0.00,  0.42383,  0.99117,  0.00883,  0.00,  0.00, 7, 6, 0, 0
337, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
338, 90, -0.55253,  1.8583, -0.24443,  0.98291,  0.18457, -0.00231,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
339, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
340, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
341, 89, -0.52236,  1.70745, -0.24123,  0.98047,  0.19189,  0.03873,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
342, 90, -0.55253,  1.8583, -0.24443,  0.98291,  0.18457, -0.00231,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
343, 88, -0.53923,  1.78604, -0.24531,  0.98096,  0.19287,  0.02063,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.48389,  0.47803,  0.48389,  0.47803,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
344, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
345, 90, -0.55253,  1.8583, -0.24443,  0.98291,  0.18457, -0.00231,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.19209E-07,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
346, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
347, 92, -0.5516,  1.89152, -0.34366,  0.9126,  0.27808,  0.29956,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
348, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
349, 89, -0.52236,  1.70745, -0.24123,  0.98047,  0.19189,  0.03873,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.48389,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
350, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
351, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
352, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
353, 92, -0.5516,  1.89152, -0.34366,  0.9126,  0.27808,  0.29956,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.19209E-07,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
354, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
355, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
356, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
357, 91, -0.53185,  1.82092, -0.33901,  0.90137,  0.30005,  0.31177,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.54688,  0.47803,  0.54688,  0.47803,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
358, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
359, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
360, 93, -0.50853,  1.74512, -0.32532,  0.89844,  0.30811,  0.31299,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.54688,  1.00,  0.00,  0.00,  0.00, 7, 0, 0, 0
361, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
362, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
363, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
364, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
365, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
366, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
367, 95, -0.49857,  1.86049, -0.43256,  0.77197,  0.3606,  0.52393,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.61572,  0.47803,  0.61572,  0.47803,  0.61572,  0.76814,  0.23186,  0.00,  0.00, 7, 5, 0, 0
368, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
369, 94, -0.52134,  1.92914, -0.44248,  0.78516,  0.33105,  0.52295,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  1.19209E-07,  0.61572,  0.68367,  0.31633,  0.00,  0.00, 7, 5, 0, 0
370, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
371, 98, -0.4659,  1.96805, -0.53506,  0.65771,  0.35474,  0.66455,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  0.90716,  0.09284,  0.00,  0.00, 5, 7, 0, 0
372, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
373, 96, -0.47299,  1.78776, -0.41262,  0.7583,  0.38696,  0.5249,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.61572,  1.00,  0.61572,  1.00,  0.61572,  0.63833,  0.36167,  0.00,  0.00, 7, 5, 0, 0
374, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
375, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
376, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
377, 98, -0.4659,  1.96805, -0.53506,  0.65771,  0.35474,  0.66455,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  1.19209E-07,  0.68799,  0.90716,  0.09284,  0.00,  0.00, 5, 7, 0, 0
378, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
379, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
380, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
381, 97, -0.4438,  1.90094, -0.52127,  0.64697,  0.38281,  0.65967,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.68799,  0.47803,  0.68799,  0.47803,  0.68799,  0.93991,  0.06009,  0.00,  0.00, 5, 7, 0, 0
382, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
383, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
384, 99, -0.42004,  1.82933, -0.49848,  0.63574,  0.41406,  0.65137,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.68799,  1.00,  0.68799,  1.00,  0.68799,  0.96991,  0.03009,  0.00,  0.00, 5, 7, 0, 0
385, 102, -0.35196,  1.86445, -0.57305,  0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.94397,  0.05603,  0.00,  0.00, 5, 4, 0, 0
386, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
387, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
388, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
389, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
390, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
391, 101, -0.37252,  1.93599, -0.59839,  0.53125,  0.39526,  0.74951,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.75879,  0.47803,  0.75879,  0.47803,  0.75879,  0.91769,  0.08231,  0.00,  0.00, 5, 4, 0, 0
392, 102, -0.35196,  1.86445, -0.57305,  0.521,  0.41895,  0.74365,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.75879,  1.00,  0.75879,  1.00,  0.75879,  0.94397,  0.05603,  0.00,  0.00, 5, 4, 0, 0
393, 100, -0.39205,  2.00225, -0.61677,  0.54199,  0.37524,  0.75195,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  1.19209E-07,  0.75879,  0.92671,  0.07329,  0.00,  0.00, 5, 4, 0, 0
394, 103, -0.28914,  1.96139, -0.66162,  0.39014,  0.4209,  0.81885,  0.00,  1.00,  1.00,  1.00,  1.00,  0.47803,  0.82422,  0.47803,  0.82422,  0.47803,  0.82422,  0.69615,  0.30385,  0.00,  0.00, 5, 4, 0, 0
395, 104, -0.3044,  2.02747, -0.68659,  0.40063,  0.40576,  0.82129,  0.00,  1.00,  1.00,  1.00,  1.00,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  1.19209E-07,  0.82422,  0.68975,  0.31025,  0.00,  0.00, 5, 4, 0, 0
