VTX, IDX, in_POSITION0.x, in_POSITION0.y, in_POSITION0.z, in_NORMAL0.x, in_NORMAL0.y, in_NORMAL0.z, in_NORMAL0.w, in_COLOR0.x, in_COLOR0.y, in_COLOR0.z, in_COLOR0.w, in_TEXCOORD0.x, in_TEXCOORD0.y, in_TEXCOORD1.x, in_TEXCOORD1.y, in_TEXCOORD2.x, in_TEXCOORD2.y, in_BLENDWEIGHTS0.x, in_BLENDWEIGHTS0.y, in_BLENDWEIGHTS0.z, in_BLENDWEIGHTS0.w, in_BLENDINDICES0.x, in_BLENDINDICES0.y, in_BLENDINDICES0.z, in_BLENDINDICES0.w
101, 21,  0.30637,  1.83274, -0.55453, -0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.9937,  0.0063,  0.00,  0.00, 2, 3, 0, 0
102, 24,  0.31146,  1.92786, -0.58675, -0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.94415,  0.05585,  0.00,  0.00, 2, 3, 0, 0
103, 21,  0.30637,  1.83274, -0.55453, -0.37598,  0.25098,  0.89209,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.76367,  0.74121,  0.76367,  0.74121,  0.76367,  0.9937,  0.0063,  0.00,  0.00, 2, 3, 0, 0
104, 26,  0.36065,  1.80773, -0.51723, -0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.96953,  0.03047,  0.00,  0.00, 2, 0, 0, 0
105, 27,  0.40315,  1.68179, -0.48349, -0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.69996,  0.30004,  0.00,  0.00, 2, 0, 0, 0
106, 26,  0.36065,  1.80773, -0.51723, -0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.96953,  0.03047,  0.00,  0.00, 2, 0, 0, 0
107, 23,  0.3527,  1.71065, -0.52474, -0.58691,  0.00266,  0.80957,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.70654,  1.00,  0.70654,  1.00,  0.70654,  0.88461,  0.11539,  0.00,  0.00, 2, 0, 0, 0
108, 0,  0.35245,  2.10583, -0.67058, -0.56201,  0.42383,  0.71045,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.76367,  0.00004,  0.76367,  0.00004,  0.76367,  0.91763,  0.08237,  0.00,  0.00, 2, 3, 0, 0
109, 25,  0.33249,  2.01508, -0.63215, -0.56543,  0.43115,  0.70313,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.76367,  0.21338,  0.76367,  0.21338,  0.76367,  0.94675,  0.05325,  0.00,  0.00, 2, 3, 0, 0
110, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
111, 24,  0.31146,  1.92786, -0.58675, -0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.94415,  0.05585,  0.00,  0.00, 2, 3, 0, 0
112, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
113, 25,  0.33249,  2.01508, -0.63215, -0.56543,  0.43115,  0.70313,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.76367,  0.21338,  0.76367,  0.21338,  0.76367,  0.94675,  0.05325,  0.00,  0.00, 2, 3, 0, 0
114, 0,  0.35245,  2.10583, -0.67058, -0.56201,  0.42383,  0.71045,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.76367,  0.00004,  0.76367,  0.00004,  0.76367,  0.91763,  0.08237,  0.00,  0.00, 2, 3, 0, 0
115, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
116, 29,  0.41082,  2.08719, -0.58473, -0.75293,  0.34253,  0.56152,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.70654,  0.00004,  0.70654,  0.00004,  0.70654,  0.97119,  0.02881,  0.00,  0.00, 2, 0, 0, 0
117, 27,  0.40315,  1.68179, -0.48349, -0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.69996,  0.30004,  0.00,  0.00, 2, 0, 0, 0
118, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
119, 26,  0.36065,  1.80773, -0.51723, -0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.96953,  0.03047,  0.00,  0.00, 2, 0, 0, 0
120, 31,  0.45735,  1.65423, -0.44148, -0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.52441,  0.47559,  0.00,  0.00, 0, 2, 0, 0
121, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
122, 27,  0.40315,  1.68179, -0.48349, -0.71777, -0.10522,  0.68848,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.64941,  1.00,  0.64941,  1.00,  0.64941,  0.69996,  0.30004,  0.00,  0.00, 2, 0, 0, 0
123, 24,  0.31146,  1.92786, -0.58675, -0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.94415,  0.05585,  0.00,  0.00, 2, 3, 0, 0
124, 26,  0.36065,  1.80773, -0.51723, -0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.96953,  0.03047,  0.00,  0.00, 2, 0, 0, 0
125, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
126, 24,  0.31146,  1.92786, -0.58675, -0.50049,  0.40088,  0.76709,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.76367,  0.4812,  0.76367,  0.4812,  0.76367,  0.94415,  0.05585,  0.00,  0.00, 2, 3, 0, 0
127, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
128, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
129, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
130, 26,  0.36065,  1.80773, -0.51723, -0.60791,  0.0929,  0.78857,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.70654,  0.74121,  0.70654,  0.74121,  0.70654,  0.96953,  0.03047,  0.00,  0.00, 2, 0, 0, 0
131, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
132, 29,  0.41082,  2.08719, -0.58473, -0.75293,  0.34253,  0.56152,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.70654,  0.00004,  0.70654,  0.00004,  0.70654,  0.97119,  0.02881,  0.00,  0.00, 2, 0, 0, 0
133, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
134, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
135, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
136, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
137, 28,  0.38859,  1.99577, -0.55845, -0.72314,  0.34595,  0.59766,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.70654,  0.21338,  0.70654,  0.21338,  0.70654,  0.9234,  0.0766,  0.00,  0.00, 2, 0, 0, 0
138, 29,  0.41082,  2.08719, -0.58473, -0.75293,  0.34253,  0.56152,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.70654,  0.00004,  0.70654,  0.00004,  0.70654,  0.97119,  0.02881,  0.00,  0.00, 2, 0, 0, 0
139, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
140, 34,  0.45406,  2.07156, -0.49712, -0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.75981,  0.24019,  0.00,  0.00, 2, 0, 0, 0
141, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
142, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
143, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
144, 32,  0.36821,  1.90406, -0.53164, -0.6665,  0.26538,  0.69678,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.70654,  0.4812,  0.70654,  0.4812,  0.70654,  0.97949,  0.02051,  0.00,  0.00, 2, 0, 0, 0
145, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
146, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
147, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
148, 34,  0.45406,  2.07156, -0.49712, -0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.75981,  0.24019,  0.00,  0.00, 2, 0, 0, 0
149, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
150, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
151, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
152, 33,  0.4321,  1.97538, -0.48622, -0.8291,  0.24146,  0.50439,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.64941,  0.21338,  0.64941,  0.21338,  0.64941,  0.64625,  0.35375,  0.00,  0.00, 2, 0, 0, 0
153, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
154, 37,  0.47621,  2.05639, -0.42547, -0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.54566,  0.45434,  0.00,  0.00, 0, 2, 0, 0
155, 34,  0.45406,  2.07156, -0.49712, -0.85352,  0.25195,  0.4563,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.64941,  0.00004,  0.64941,  0.00004,  0.64941,  0.75981,  0.24019,  0.00,  0.00, 2, 0, 0, 0
156, 31,  0.45735,  1.65423, -0.44148, -0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.52441,  0.47559,  0.00,  0.00, 0, 2, 0, 0
157, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
158, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
159, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
160, 30,  0.40693,  1.77987, -0.46875, -0.74707, -0.00539,  0.66504,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.64941,  0.74121,  0.64941,  0.74121,  0.64941,  0.81784,  0.18216,  0.00,  0.00, 2, 0, 0, 0
161, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
162, 39,  0.48416,  1.93542, -0.35113, -0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.90111,  0.09889,  0.00,  0.00, 0, 2, 0, 0
163, 37,  0.47621,  2.05639, -0.42547, -0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.54566,  0.45434,  0.00,  0.00, 0, 2, 0, 0
164, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
165, 39,  0.48416,  1.93542, -0.35113, -0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.90111,  0.09889,  0.00,  0.00, 0, 2, 0, 0
166, 40,  0.49001,  2.03843, -0.34233, -0.97705,  0.05707,  0.20605,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.55078,  0.00004,  0.55078,  0.00004,  0.55078,  0.81761,  0.18239,  0.00,  0.00, 0, 2, 0, 0
167, 37,  0.47621,  2.05639, -0.42547, -0.93066,  0.15356,  0.33154,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.60352,  0.00004,  0.60352,  0.00004,  0.60352,  0.54566,  0.45434,  0.00,  0.00, 0, 2, 0, 0
168, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
169, 41,  0.4442,  1.85526, -0.42424, -0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.55555,  0.44445,  0.00,  0.00, 0, 2, 0, 0
170, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
171, 35,  0.41285,  1.87884, -0.47354, -0.78369,  0.1582,  0.60059,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.64941,  0.4812,  0.64941,  0.4812,  0.64941,  0.79367,  0.20633,  0.00,  0.00, 2, 0, 0, 0
172, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
173, 41,  0.4442,  1.85526, -0.42424, -0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.55555,  0.44445,  0.00,  0.00, 0, 2, 0, 0
174, 41,  0.4442,  1.85526, -0.42424, -0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.55555,  0.44445,  0.00,  0.00, 0, 2, 0, 0
175, 39,  0.48416,  1.93542, -0.35113, -0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.90111,  0.09889,  0.00,  0.00, 0, 2, 0, 0
176, 36,  0.45967,  1.95591, -0.42475, -0.91016,  0.14917,  0.38647,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.60352,  0.21338,  0.60352,  0.21338,  0.60352,  0.63503,  0.36497,  0.00,  0.00, 0, 2, 0, 0
177, 31,  0.45735,  1.65423, -0.44148, -0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.52441,  0.47559,  0.00,  0.00, 0, 2, 0, 0
178, 42,  0.47733,  1.72996, -0.36534, -0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.87965,  0.12035,  0.00,  0.00, 0, 2, 0, 0
179, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
180, 31,  0.45735,  1.65423, -0.44148, -0.82373, -0.19226,  0.5332,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.60352,  1.00,  0.60352,  1.00,  0.60352,  0.52441,  0.47559,  0.00,  0.00, 0, 2, 0, 0
181, 43,  0.49234,  1.62958, -0.38587, -0.90723, -0.22693,  0.35425,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  1.00,  0.55078,  1.00,  0.55078,  0.83705,  0.16295,  0.00,  0.00, 0, 2, 0, 0
182, 42,  0.47733,  1.72996, -0.36534, -0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.87965,  0.12035,  0.00,  0.00, 0, 2, 0, 0
183, 42,  0.47733,  1.72996, -0.36534, -0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.87965,  0.12035,  0.00,  0.00, 0, 2, 0, 0
184, 43,  0.49234,  1.62958, -0.38587, -0.90723, -0.22693,  0.35425,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.55078,  1.00,  0.55078,  1.00,  0.55078,  0.83705,  0.16295,  0.00,  0.00, 0, 2, 0, 0
185, 44,  0.52033,  1.61103, -0.32229, -0.93945, -0.24792,  0.23718,  0.00,  1.00,  1.00,  1.00,  1.00,  1.00,  0.49854,  1.00,  0.49854,  1.00,  0.49854,  0.97101,  0.02899,  0.00,  0.00, 0, 2, 0, 0
186, 45,  0.47042,  1.83298, -0.35741, -0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92735,  0.07265,  0.00,  0.00, 0, 2, 0, 0
187, 41,  0.4442,  1.85526, -0.42424, -0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.55555,  0.44445,  0.00,  0.00, 0, 2, 0, 0
188, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
189, 45,  0.47042,  1.83298, -0.35741, -0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92735,  0.07265,  0.00,  0.00, 0, 2, 0, 0
190, 38,  0.44178,  1.75345, -0.42463, -0.83496, -0.09558,  0.5415,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.60352,  0.74121,  0.60352,  0.74121,  0.60352,  0.6247,  0.3753,  0.00,  0.00, 2, 0, 0, 0
191, 42,  0.47733,  1.72996, -0.36534, -0.92236, -0.14893,  0.35693,  0.00,  1.00,  1.00,  1.00,  1.00,  0.74121,  0.55078,  0.74121,  0.55078,  0.74121,  0.55078,  0.87965,  0.12035,  0.00,  0.00, 0, 2, 0, 0
192, 41,  0.4442,  1.85526, -0.42424, -0.87158,  0.07904,  0.48413,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.60352,  0.4812,  0.60352,  0.4812,  0.60352,  0.55555,  0.44445,  0.00,  0.00, 0, 2, 0, 0
193, 45,  0.47042,  1.83298, -0.35741, -0.94141,  0.01845,  0.33716,  0.00,  1.00,  1.00,  1.00,  1.00,  0.4812,  0.55078,  0.4812,  0.55078,  0.4812,  0.55078,  0.92735,  0.07265,  0.00,  0.00, 0, 2, 0, 0
194, 39,  0.48416,  1.93542, -0.35113, -0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.90111,  0.09889,  0.00,  0.00, 0, 2, 0, 0
195, 40,  0.49001,  2.03843, -0.34233, -0.97705,  0.05707,  0.20605,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.55078,  0.00004,  0.55078,  0.00004,  0.55078,  0.81761,  0.18239,  0.00,  0.00, 0, 2, 0, 0
196, 39,  0.48416,  1.93542, -0.35113, -0.96387,  0.07312,  0.25586,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.55078,  0.21338,  0.55078,  0.21338,  0.55078,  0.90111,  0.09889,  0.00,  0.00, 0, 2, 0, 0
197, 46,  0.49827,  1.90853, -0.27605, -0.99463,  0.02832,  0.09863,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.49854,  0.21338,  0.49854,  0.21338,  0.49854,  0.98686,  0.00867,  0.00447,  0.00, 0, 2, 1, 0
198, 40,  0.49001,  2.03843, -0.34233, -0.97705,  0.05707,  0.20605,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.55078,  0.00004,  0.55078,  0.00004,  0.55078,  0.81761,  0.18239,  0.00,  0.00, 0, 2, 0, 0
199, 46,  0.49827,  1.90853, -0.27605, -0.99463,  0.02832,  0.09863,  0.00,  1.00,  1.00,  1.00,  1.00,  0.21338,  0.49854,  0.21338,  0.49854,  0.21338,  0.49854,  0.98686,  0.00867,  0.00447,  0.00, 0, 2, 1, 0
200, 47,  0.49718,  2.00891, -0.26134, -0.99805,  0.0027,  0.06348,  0.00,  1.00,  1.00,  1.00,  1.00,  0.00004,  0.49854,  0.00004,  0.49854,  0.00004,  0.49854,  0.9834,  0.01343,  0.00316,  0.00, 0, 2, 1, 0
